http://dbpedia.org/resource/Naomi_Klein,http://dbpedia.org/ontology/genre,NonFiction
http://dbpedia.org/resource/Alex_Flinn,http://www.w3.org/2000/01/rdf-schema#label,Alex Flinn
http://dbpedia.org/resource/The_Story_of_Islamic_Imperialism_in_India,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/The_Falcon's_Malteser,http://dbpedia.org/ontology/releaseDate,1986
http://dbpedia.org/resource/Orsinian_Tales,http://dbpedia.org/ontology/numberOfPages,179
http://dbpedia.org/resource/The_Eternal_Moment,http://www.w3.org/2000/01/rdf-schema#label,The Eternal Moment
http://dbpedia.org/resource/Haunted_(Palahniuk_novel),http://dbpedia.org/ontology/numberOfPages,416
http://dbpedia.org/resource/Children_of_the_Lens_(novel),http://www.w3.org/2000/01/rdf-schema#label,Children of the Lens (novel)
http://dbpedia.org/resource/The_Rivan_Codex,http://www.w3.org/2000/01/rdf-schema#label,The Rivan Codex
http://dbpedia.org/resource/The_Gripping_Hand,http://dbpedia.org/ontology/numberOfPages,401
http://dbpedia.org/resource/Invisible_Monsters,http://dbpedia.org/ontology/releaseDate,1999
http://dbpedia.org/resource/Ordinary_Heroes_(novel),http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/Anne_Tyler,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Earthly_Possessions_(novel)
http://dbpedia.org/resource/Catherine_Asaro,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Quantum_Rose
http://dbpedia.org/resource/Haverford_College,http://dbpedia.org/ontology/endowment,4.95E8
http://dbpedia.org/resource/Red_Square_(novel),http://dbpedia.org/ontology/releaseDate,1992
http://dbpedia.org/resource/They_Fly_at_Çiron,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://dbpedia.org/ontology/Book
http://dbpedia.org/resource/The_War_with_Mr._Wizzle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/The_Street_Lawyer,http://www.w3.org/2000/01/rdf-schema#label,The Street Lawyer
http://dbpedia.org/resource/The_Towers_of_Toron,http://www.w3.org/2000/01/rdf-schema#label,The Towers of Toron
http://dbpedia.org/resource/Brigham_Young_University,http://dbpedia.org/ontology/hasForStudent,http://dbpedia.org/resource/Dan_Wells_(author)
http://dbpedia.org/resource/The_Thirty-First_of_February,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://dbpedia.org/resource/Dragon_War,http://dbpedia.org/ontology/numberOfPages,313
